timestamp,campaign_id,variant,ctr,sentiment,polarity,conversions,trend_score
2025-11-15T09:43:53.179149,cmp_history_6,variant_4,0.1743,-0.5621,-0.6105,78,0.6946
2025-11-15T09:43:53.179161,cmp_history_22,variant_1,0.1265,-0.1353,-0.1045,25,-0.1697
2025-11-15T09:43:53.179489,cmp_history_6,variant_5,0.0044,-0.2511,-0.2769,57,0.7975
2025-11-15T09:43:53.179508,cmp_history_3,variant_1,0.0645,0.6051,0.582,72,1.0372
2025-11-15T09:43:53.179685,cmp_history_4,variant_3,0.0783,0.1135,0.0858,36,0.7528
2025-11-15T09:43:53.179711,cmp_history_14,variant_3,0.1025,0.5476,0.4588,57,0.4401
2025-11-15T09:43:53.179726,cmp_history_2,variant_4,0.1695,0.8209,0.7409,17,-0.0205
2025-11-15T09:43:53.179740,cmp_history_15,variant_4,0.1283,0.3353,0.3785,28,-0.1291
2025-11-15T09:43:53.179754,cmp_history_17,variant_5,0.0529,-0.8439,-0.7535,58,1.0773
2025-11-15T09:43:53.179769,cmp_history_5,variant_4,0.1146,0.9578,0.9336,58,0.2497
2025-11-15T09:43:53.179783,cmp_history_15,variant_4,0.0117,0.8669,0.9214,57,-0.3769
2025-11-15T09:43:53.179803,cmp_history_29,variant_5,0.1381,0.083,-0.0149,61,0.4613
2025-11-15T09:43:53.179823,cmp_history_23,variant_4,0.1758,-0.0024,0.0649,63,-0.1072
2025-11-15T09:43:53.179839,cmp_history_26,variant_3,0.1186,-0.4892,-0.4661,73,0.3845
2025-11-15T09:43:53.179853,cmp_history_19,variant_5,0.0409,-0.6568,-0.7075,76,0.0781
2025-11-15T09:43:53.179867,cmp_history_14,variant_5,0.1189,-0.3904,-0.3478,12,-0.2449
2025-11-15T09:43:53.179881,cmp_history_8,variant_4,0.0748,-0.5841,-0.6484,36,0.6901
2025-11-15T09:43:53.179894,cmp_history_24,variant_3,0.1146,0.5851,0.4857,52,0.4953
2025-11-15T09:43:53.179907,cmp_history_21,variant_3,0.1731,0.271,0.2733,34,0.9589
2025-11-15T09:43:53.180033,cmp_history_3,variant_3,0.114,-0.0843,-0.0699,33,0.2269
2025-11-15T09:43:53.180059,cmp_history_19,variant_2,0.0031,0.9385,1.0,80,1.0934
2025-11-15T09:43:53.180068,cmp_history_28,variant_5,0.0242,0.5551,0.6315,27,0.0208
2025-11-15T09:43:53.180075,cmp_history_9,variant_3,0.1747,0.7074,0.6767,27,0.44
2025-11-15T09:43:53.180085,cmp_history_12,variant_2,0.1453,-0.6558,-0.5767,41,1.0638
2025-11-15T09:43:53.180108,cmp_history_17,variant_2,0.1012,-0.5759,-0.5243,31,-0.35
2025-11-15T09:43:53.180116,cmp_history_29,variant_3,0.0152,-0.1259,-0.0656,14,0.8721
2025-11-15T09:43:53.180129,cmp_history_23,variant_4,0.1194,-0.4779,-0.4806,27,-0.079
2025-11-15T09:43:53.180144,cmp_history_2,variant_1,0.0827,-0.1304,-0.1031,57,0.8786
2025-11-15T09:43:53.180157,cmp_history_25,variant_1,0.0695,-0.4018,-0.3027,59,0.6311
2025-11-15T09:43:53.180177,cmp_history_18,variant_3,0.1587,0.4648,0.3974,31,-0.045
2025-11-15T09:43:53.180189,cmp_history_17,variant_4,0.1264,0.6289,0.6968,53,1.017
2025-11-15T09:43:53.180197,cmp_history_29,variant_2,0.0823,-0.9038,-0.9863,28,-0.0331
2025-11-15T09:43:53.180204,cmp_history_28,variant_1,0.1132,0.5222,0.5587,60,-0.0738
2025-11-15T09:43:53.180212,cmp_history_1,variant_4,0.027,0.5885,0.5841,4,0.7437
2025-11-15T09:43:53.180223,cmp_history_4,variant_1,0.0174,-0.554,-0.4725,69,0.7941
2025-11-15T09:43:53.180230,cmp_history_1,variant_5,0.0309,-0.7271,-0.7301,29,-0.2793
2025-11-15T09:43:53.180237,cmp_history_17,variant_3,0.1704,0.5787,0.6596,80,0.8759
2025-11-15T09:43:53.180244,cmp_history_10,variant_3,0.0536,0.8157,0.8522,5,0.5091
2025-11-15T09:43:53.180254,cmp_history_21,variant_1,0.0457,0.7065,0.7319,80,0.147
2025-11-15T09:43:53.180261,cmp_history_28,variant_3,0.0522,0.7682,0.8347,70,0.2469
2025-11-15T09:43:53.180270,cmp_history_26,variant_2,0.0952,0.4113,0.3592,40,0.0544
2025-11-15T09:43:53.180284,cmp_history_18,variant_5,0.099,-0.0198,0.0239,69,-0.2203
2025-11-15T09:43:53.180297,cmp_history_12,variant_5,0.1457,-0.3381,-0.3678,0,0.9476
2025-11-15T09:43:53.180307,cmp_history_29,variant_5,0.108,0.3306,0.2599,73,0.3924
2025-11-15T09:43:53.180313,cmp_history_6,variant_5,0.0561,0.5402,0.4606,2,0.6255
2025-11-15T09:43:53.180321,cmp_history_21,variant_3,0.0744,0.3692,0.422,10,0.2193
2025-11-15T09:43:53.180328,cmp_history_1,variant_3,0.0731,-0.1889,-0.0919,0,0.9016
2025-11-15T09:43:53.180469,cmp_history_3,variant_5,0.1219,0.6458,0.574,31,0.4583
2025-11-15T09:43:53.180487,cmp_history_13,variant_1,0.1701,0.0126,-0.0356,24,0.6515
2025-11-15T09:43:53.180496,cmp_history_8,variant_1,0.0588,-0.4841,-0.4107,50,-0.2477
2025-11-15T09:43:53.180504,cmp_history_4,variant_5,0.1093,-0.2529,-0.1928,72,0.9169
2025-11-15T09:43:53.180512,cmp_history_8,variant_2,0.1095,0.4037,0.3201,4,0.911
2025-11-15T09:43:53.180526,cmp_history_22,variant_2,0.0139,0.6393,0.7324,8,-0.0083
2025-11-15T09:43:53.180536,cmp_history_6,variant_4,0.0716,-0.3078,-0.3884,55,0.5474
2025-11-15T09:43:53.180561,cmp_history_25,variant_4,0.105,0.4022,0.4316,79,0.0759
2025-11-15T09:43:53.180577,cmp_history_25,variant_3,0.0589,0.8245,0.7651,15,1.0094
2025-11-15T09:43:53.180607,cmp_history_23,variant_5,0.0386,-0.4138,-0.3584,71,-0.032
2025-11-15T09:43:53.180619,cmp_history_20,variant_1,0.0882,-0.8999,-0.9543,46,-0.2707
2025-11-15T09:43:53.180628,cmp_history_17,variant_3,0.0919,0.6781,0.7512,43,0.0685
2025-11-15T09:43:53.180636,cmp_history_26,variant_5,0.1321,-0.5597,-0.5905,80,0.1197
2025-11-15T09:43:53.180644,cmp_history_23,variant_3,0.0646,0.6688,0.6203,24,-0.3324
2025-11-15T09:43:53.180652,cmp_history_24,variant_5,0.1217,0.5302,0.5938,18,0.0757
2025-11-15T09:43:53.180660,cmp_history_12,variant_3,0.0138,-0.4103,-0.5077,79,0.075
2025-11-15T09:43:53.180670,cmp_history_6,variant_1,0.0309,-0.2586,-0.2152,10,0.172
2025-11-15T09:43:53.180681,cmp_history_29,variant_4,0.1371,-0.9692,-1.0,42,0.643
2025-11-15T09:43:53.180695,cmp_history_23,variant_1,0.0581,-0.7363,-0.7238,10,0.9446
2025-11-15T09:43:53.180711,cmp_history_7,variant_1,0.1674,-0.96,-0.8778,22,1.0114
2025-11-15T09:43:53.180718,cmp_history_6,variant_4,0.0296,0.546,0.4585,31,0.0929
2025-11-15T09:43:53.180730,cmp_history_19,variant_1,0.0785,-0.8887,-0.9625,63,0.5108
2025-11-15T09:43:53.180738,cmp_history_8,variant_1,0.007,-0.4121,-0.4955,40,0.66
2025-11-15T09:43:53.180751,cmp_history_28,variant_4,0.1753,-0.3751,-0.4443,32,0.3132
2025-11-15T09:43:53.180763,cmp_history_13,variant_2,0.1634,-0.3854,-0.484,54,0.5262
2025-11-15T09:43:53.180773,cmp_history_5,variant_3,0.127,0.4931,0.5405,3,0.6421
2025-11-15T09:43:53.180784,cmp_history_18,variant_5,0.0356,-0.8175,-0.7457,68,0.7168
2025-11-15T09:43:53.180794,cmp_history_22,variant_1,0.1263,-0.3987,-0.4666,1,0.4194
2025-11-15T09:43:53.180806,cmp_history_18,variant_3,0.1607,-0.896,-0.9864,23,0.59
2025-11-15T09:43:53.180818,cmp_history_8,variant_3,0.0592,0.6281,0.6768,73,-0.2895
2025-11-15T09:43:53.180831,cmp_history_2,variant_3,0.0037,0.6616,0.76,15,-0.1639
2025-11-15T09:43:53.180843,cmp_history_25,variant_3,0.0277,-0.4416,-0.5233,61,-0.3795
2025-11-15T09:43:53.180866,cmp_history_21,variant_4,0.0513,-0.295,-0.3754,18,1.008
2025-11-15T09:43:53.180879,cmp_history_23,variant_5,0.1201,0.0304,-0.0431,66,0.2857
2025-11-15T09:43:53.180891,cmp_history_8,variant_3,0.0689,0.8512,0.9061,48,0.2985
2025-11-15T09:43:53.180903,cmp_history_18,variant_3,0.0556,-0.1499,-0.1185,17,1.0749
2025-11-15T09:43:53.180914,cmp_history_16,variant_4,0.0178,0.6094,0.6365,67,0.7029
2025-11-15T09:43:53.180927,cmp_history_25,variant_5,0.1645,0.4686,0.3705,13,0.2782
2025-11-15T09:43:53.180939,cmp_history_11,variant_2,0.1046,-0.7365,-0.7516,42,0.7549
2025-11-15T09:43:53.180952,cmp_history_5,variant_2,0.1562,-0.2222,-0.1315,39,0.6518
2025-11-15T09:43:53.180974,cmp_history_1,variant_5,0.1538,0.959,0.9382,33,0.0576
2025-11-15T09:43:53.180983,cmp_history_20,variant_2,0.0764,-0.5968,-0.5621,80,0.7359
2025-11-15T09:43:53.180991,cmp_history_10,variant_4,0.136,-0.1411,-0.0473,13,0.2473
2025-11-15T09:43:53.180998,cmp_history_17,variant_5,0.135,0.5431,0.5704,74,0.6994
2025-11-15T09:43:53.181005,cmp_history_26,variant_3,0.0055,0.042,0.0137,56,0.6418
2025-11-15T09:43:53.181013,cmp_history_5,variant_4,0.0515,-0.8677,-0.8336,69,0.3683
2025-11-15T09:43:53.181020,cmp_history_9,variant_2,0.0201,-0.4812,-0.5104,62,1.0483
2025-11-15T09:43:53.181027,cmp_history_24,variant_5,0.0853,-0.485,-0.5035,48,0.2316
2025-11-15T09:43:53.181034,cmp_history_5,variant_1,0.1009,-0.8707,-0.9368,62,-0.1271
2025-11-15T09:43:53.181041,cmp_history_18,variant_4,0.128,-0.7224,-0.6386,11,-0.3832
2025-11-15T09:43:53.181048,cmp_history_20,variant_4,0.1432,0.3938,0.2989,51,0.5288
2025-11-15T09:43:53.181057,cmp_history_24,variant_5,0.1119,-0.3887,-0.4049,70,0.9188
2025-11-15T09:43:53.181064,cmp_history_14,variant_2,0.1594,-0.2645,-0.2829,19,-0.1869
2025-11-15T09:43:53.181071,cmp_history_16,variant_4,0.0827,-0.7522,-0.8168,2,0.604
2025-11-15T09:43:53.181078,cmp_history_13,variant_2,0.0323,-0.7142,-0.774,50,0.7138
2025-11-15T09:43:53.181085,cmp_history_3,variant_5,0.1274,0.6541,0.5962,74,-0.224
2025-11-15T09:43:53.181092,cmp_history_12,variant_4,0.0718,0.7181,0.7847,38,0.0299
2025-11-15T09:43:53.181099,cmp_history_4,variant_1,0.1451,-0.6986,-0.7311,2,0.624
2025-11-15T09:43:53.181106,cmp_history_26,variant_2,0.0918,-0.239,-0.3166,50,-0.0117
2025-11-15T09:43:53.181113,cmp_history_29,variant_5,0.1746,0.4833,0.5285,70,0.3442
2025-11-15T09:43:53.181120,cmp_history_28,variant_5,0.1772,0.4253,0.4303,22,0.696
2025-11-15T09:43:53.181127,cmp_history_21,variant_2,0.0775,0.8488,0.7562,71,0.5753
2025-11-15T09:43:53.181137,cmp_history_15,variant_3,0.048,0.3991,0.3787,51,0.8951
2025-11-15T09:43:53.181149,cmp_history_13,variant_4,0.1132,-0.7459,-0.7427,23,0.6996
2025-11-15T09:43:53.181162,cmp_history_25,variant_2,0.0906,-0.0692,-0.01,2,-0.1621
2025-11-15T09:43:53.181173,cmp_history_6,variant_5,0.028,0.6635,0.6845,79,0.2326
2025-11-15T09:43:53.181191,cmp_history_28,variant_5,0.0484,0.4507,0.3811,54,0.4821
2025-11-15T09:43:53.181198,cmp_history_17,variant_2,0.1354,-0.5793,-0.5473,51,-0.3874
2025-11-15T09:43:53.181204,cmp_history_27,variant_5,0.1619,-0.4782,-0.3923,78,0.3918
2025-11-15T09:43:53.181211,cmp_history_2,variant_3,0.1288,-0.8764,-0.8593,56,0.3916
2025-11-15T09:43:53.181219,cmp_history_23,variant_2,0.1452,-0.2312,-0.2181,80,0.6017
2025-11-15T09:43:53.181231,cmp_history_4,variant_3,0.1442,-0.877,-0.7964,57,0.5957
2025-11-15T09:43:53.181243,cmp_history_2,variant_3,0.0859,0.203,0.1504,1,0.1713
2025-11-15T09:43:53.181256,cmp_history_25,variant_1,0.0173,-0.6689,-0.6296,71,-0.2401
2025-11-15T09:43:53.181268,cmp_history_4,variant_4,0.032,-0.3312,-0.387,52,0.4013
2025-11-15T09:43:53.181280,cmp_history_13,variant_2,0.1546,0.4025,0.3234,43,-0.2667
2025-11-15T09:43:53.181296,cmp_history_4,variant_4,0.018,-0.1629,-0.1087,49,0.8303
2025-11-15T09:43:53.181308,cmp_history_2,variant_1,0.0748,-0.5304,-0.6256,30,0.1425
2025-11-15T09:43:53.181323,cmp_history_27,variant_1,0.1543,-0.5211,-0.6019,11,1.0317
2025-11-15T09:43:53.181330,cmp_history_9,variant_4,0.053,0.9122,0.9437,53,0.1096
2025-11-15T09:43:53.181337,cmp_history_2,variant_5,0.0311,-0.0921,-0.1228,59,0.1145
2025-11-15T09:43:53.181344,cmp_history_17,variant_3,0.0762,-0.7423,-0.727,53,-0.0655
2025-11-15T09:43:53.181352,cmp_history_7,variant_3,0.1535,-0.6857,-0.5966,13,0.3921
2025-11-15T09:43:53.181359,cmp_history_16,variant_4,0.1716,0.9598,0.9664,46,0.9265
2025-11-15T09:43:53.181366,cmp_history_21,variant_5,0.0871,0.5462,0.5036,22,0.2055
2025-11-15T09:43:53.181382,cmp_history_19,variant_2,0.024,-0.4771,-0.5317,35,0.8531
2025-11-15T09:43:53.181390,cmp_history_12,variant_5,0.1013,-0.139,-0.194,68,0.9397
2025-11-15T09:43:53.181397,cmp_history_20,variant_1,0.1518,0.4611,0.4651,61,0.3308
2025-11-15T09:43:53.181404,cmp_history_12,variant_3,0.044,-0.2651,-0.3239,62,0.9807
2025-11-15T09:43:53.181412,cmp_history_15,variant_3,0.1455,-0.2802,-0.2481,53,0.7486
2025-11-15T09:43:53.181420,cmp_history_1,variant_1,0.1746,0.266,0.3389,10,0.2924
2025-11-15T09:43:53.181428,cmp_history_14,variant_1,0.1348,-0.6157,-0.6874,10,-0.1572
2025-11-15T09:43:53.181436,cmp_history_21,variant_3,0.036,-0.0349,-0.0286,7,0.3628
2025-11-15T09:43:53.181443,cmp_history_11,variant_3,0.0673,0.9653,0.8873,16,-0.2535
2025-11-15T09:43:53.181458,cmp_history_4,variant_5,0.1714,-0.234,-0.1761,20,0.6113
2025-11-15T09:43:53.181465,cmp_history_7,variant_5,0.0515,0.8429,0.8157,67,0.8913
2025-11-15T09:43:53.181473,cmp_history_9,variant_3,0.0877,0.262,0.1707,65,0.3787
2025-11-15T09:43:53.181481,cmp_history_8,variant_1,0.0088,0.4823,0.567,48,0.359
2025-11-15T09:43:53.181488,cmp_history_28,variant_5,0.0192,-0.5507,-0.6434,58,0.9163
2025-11-15T09:43:53.181495,cmp_history_8,variant_1,0.0263,0.3277,0.2623,9,0.5762
2025-11-15T09:43:53.181503,cmp_history_7,variant_3,0.012,-0.0195,-0.0779,22,0.0168
2025-11-15T09:43:53.181516,cmp_history_16,variant_3,0.0386,0.242,0.2083,68,-0.2974
2025-11-15T09:43:53.181528,cmp_history_3,variant_1,0.0366,-0.799,-0.7125,66,1.0584
2025-11-15T09:43:53.181549,cmp_history_17,variant_3,0.1508,-0.2527,-0.2194,78,-0.1929
2025-11-15T09:43:53.181557,cmp_history_9,variant_3,0.1666,0.8047,0.7974,23,-0.2781
2025-11-15T09:43:53.181566,cmp_history_7,variant_1,0.0873,-0.18,-0.1031,5,-0.3995
2025-11-15T09:43:53.181578,cmp_history_16,variant_5,0.1013,-0.3987,-0.4692,79,0.9066
2025-11-15T09:43:53.181595,cmp_history_4,variant_2,0.0605,0.1303,0.0598,26,0.5042
2025-11-15T09:43:53.181603,cmp_history_8,variant_1,0.0414,0.1388,0.1141,35,0.0482
2025-11-15T09:43:53.181610,cmp_history_24,variant_4,0.1359,-0.4133,-0.3838,56,0.5997
2025-11-15T09:43:53.181617,cmp_history_12,variant_1,0.0199,0.2118,0.2224,50,0.5958
2025-11-15T09:43:53.181624,cmp_history_25,variant_2,0.0599,0.2808,0.3163,35,-0.3065
2025-11-15T09:43:53.181631,cmp_history_23,variant_2,0.0297,0.6746,0.745,35,0.7148
2025-11-15T09:43:53.181638,cmp_history_12,variant_2,0.075,-0.8025,-0.7951,55,0.1374
2025-11-15T09:43:53.181645,cmp_history_27,variant_3,0.0043,0.9931,1.0,42,0.9352
2025-11-15T09:43:53.181654,cmp_history_10,variant_5,0.0413,-0.3071,-0.3232,14,0.1687
2025-11-15T09:43:53.181662,cmp_history_14,variant_5,0.079,0.2646,0.3624,16,0.5094
2025-11-15T09:43:53.181669,cmp_history_17,variant_3,0.1065,-0.6936,-0.7532,65,0.9451
2025-11-15T09:43:53.181675,cmp_history_8,variant_3,0.1118,-0.8107,-0.7211,77,0.9147
2025-11-15T09:43:53.181682,cmp_history_10,variant_1,0.0759,-0.9981,-0.9393,33,0.5973
2025-11-15T09:43:53.181689,cmp_history_10,variant_4,0.1714,-0.1635,-0.192,58,0.6496
2025-11-15T09:43:53.181696,cmp_history_17,variant_4,0.1415,0.1146,0.0996,38,-0.1898
2025-11-15T09:43:53.181707,cmp_history_15,variant_1,0.1709,0.1257,0.1814,29,0.9603
2025-11-15T09:43:53.181718,cmp_history_26,variant_5,0.1674,0.6385,0.6537,7,0.8585
2025-11-15T09:43:53.181743,cmp_history_25,variant_3,0.1337,0.0907,0.0293,28,-0.0592
2025-11-15T09:43:53.181750,cmp_history_23,variant_4,0.1787,0.6538,0.6347,51,0.2561
2025-11-15T09:43:53.181763,cmp_history_24,variant_1,0.0269,-0.6744,-0.7721,53,0.062
2025-11-15T09:43:53.181774,cmp_history_6,variant_4,0.1172,0.1547,0.1314,11,0.6526
2025-11-15T09:43:53.181785,cmp_history_28,variant_5,0.0626,0.7447,0.7532,11,0.8222
2025-11-15T09:43:53.181792,cmp_history_6,variant_1,0.0616,-0.719,-0.6385,69,0.3413
2025-11-15T09:43:53.181799,cmp_history_17,variant_4,0.0923,-0.8487,-0.8965,44,-0.3972
2025-11-15T09:43:53.181806,cmp_history_23,variant_2,0.1093,-0.4407,-0.4133,61,0.8392
2025-11-15T09:43:53.181813,cmp_history_12,variant_3,0.0051,0.8748,0.8396,19,0.1261
2025-11-15T09:43:53.181823,cmp_history_23,variant_1,0.0753,0.2127,0.1723,54,0.7025
2025-11-15T09:43:53.181830,cmp_history_14,variant_1,0.068,-0.0347,-0.0384,25,0.609
2025-11-15T09:43:53.181837,cmp_history_20,variant_1,0.0605,0.49,0.4351,23,-0.2322
2025-11-15T09:43:53.181844,cmp_history_16,variant_3,0.0478,0.1684,0.2428,73,-0.1898
2025-11-15T09:43:53.181852,cmp_history_11,variant_1,0.0056,-0.1569,-0.1511,19,0.987
2025-11-15T09:43:53.181859,cmp_history_19,variant_1,0.0517,-0.3269,-0.3598,20,0.7715
2025-11-15T09:43:53.181866,cmp_history_20,variant_5,0.0504,0.496,0.4286,23,0.7991
2025-11-15T09:43:53.181873,cmp_history_17,variant_5,0.022,-0.7515,-0.7522,36,1.0285
2025-11-15T09:43:53.181881,cmp_history_8,variant_3,0.1768,0.2615,0.1944,72,0.4517
2025-11-15T09:43:53.181888,cmp_history_5,variant_5,0.0881,-0.4328,-0.3944,45,1.0089
2025-11-15T09:43:53.181895,cmp_history_13,variant_2,0.0148,-0.3455,-0.3937,35,0.0333
2025-11-15T09:43:53.181902,cmp_history_4,variant_3,0.1373,-0.6305,-0.6603,48,-0.0973
2025-11-15T09:43:53.181908,cmp_history_8,variant_4,0.1285,-0.9127,-1.0,26,-0.3451
2025-11-15T09:43:53.181915,cmp_history_2,variant_2,0.117,-0.6533,-0.5791,50,0.2847
2025-11-15T09:43:53.181922,cmp_history_15,variant_1,0.0887,0.32,0.3749,26,0.827
2025-11-15T09:43:53.181929,cmp_history_17,variant_3,0.0809,0.074,0.0265,75,-0.3969
2025-11-15T09:43:53.181940,cmp_history_1,variant_1,0.118,-0.6295,-0.718,67,0.1492
2025-11-15T09:43:53.181950,cmp_history_1,variant_2,0.0216,-0.1173,-0.0237,64,0.1529
2025-11-15T09:43:53.181962,cmp_history_18,variant_5,0.0388,-0.6784,-0.7256,42,0.6584
2025-11-15T09:43:53.181974,cmp_history_12,variant_4,0.0783,-0.5739,-0.5106,38,0.9348
2025-11-15T09:43:53.181982,cmp_history_24,variant_1,0.0733,0.0863,0.1528,9,0.2724
2025-11-15T09:43:53.181989,cmp_history_6,variant_1,0.1625,-0.678,-0.7759,73,-0.361
2025-11-15T09:43:53.181996,cmp_history_11,variant_5,0.0732,-0.2123,-0.2044,31,0.2769
2025-11-15T09:43:53.182004,cmp_history_17,variant_2,0.0226,0.954,0.9893,69,0.0983
2025-11-15T09:43:53.182011,cmp_history_15,variant_2,0.1471,-0.154,-0.1821,80,-0.2014
2025-11-15T09:43:53.182019,cmp_history_6,variant_4,0.0982,0.9651,0.9059,0,0.481
2025-11-15T09:43:53.182026,cmp_history_3,variant_4,0.0127,0.1167,0.148,79,0.6993
2025-11-15T09:43:53.182034,cmp_history_24,variant_4,0.1638,-0.904,-0.8978,51,-0.2188
2025-11-15T09:43:53.182041,cmp_history_17,variant_1,0.0765,-0.3243,-0.2275,20,0.4089
2025-11-15T09:43:53.182048,cmp_history_22,variant_4,0.0713,0.1082,0.0121,54,-0.0496
2025-11-15T09:43:53.182054,cmp_history_7,variant_4,0.1067,0.1422,0.0764,17,0.7892
2025-11-15T09:43:53.182061,cmp_history_9,variant_2,0.0442,0.7044,0.7932,15,0.2451
2025-11-15T09:43:53.182073,cmp_history_29,variant_4,0.0699,0.4414,0.5169,60,1.0808
2025-11-15T09:43:53.182080,cmp_history_4,variant_1,0.0494,-0.4623,-0.4556,1,0.0304
2025-11-15T09:43:53.182087,cmp_history_23,variant_5,0.0843,0.1118,0.0722,51,-0.1475
2025-11-15T09:43:53.182094,cmp_history_6,variant_1,0.1382,-0.4957,-0.5392,45,-0.0566
2025-11-15T09:43:53.182101,cmp_history_5,variant_5,0.1069,0.447,0.4186,65,0.3824
2025-11-15T09:43:53.182108,cmp_history_14,variant_1,0.0459,-0.4219,-0.3965,8,-0.2756
2025-11-15T09:43:53.182118,cmp_history_5,variant_4,0.1401,-0.1335,-0.1084,32,0.2382
2025-11-15T09:43:53.182125,cmp_history_16,variant_1,0.1541,-0.2348,-0.2278,31,-0.1962
2025-11-15T09:43:53.182132,cmp_history_22,variant_5,0.0565,0.0037,-0.0651,40,0.1252
2025-11-15T09:43:53.182139,cmp_history_10,variant_3,0.0329,-0.6075,-0.678,14,0.9428
2025-11-15T09:43:53.182149,cmp_history_8,variant_2,0.1624,-0.7206,-0.7996,79,0.6445
2025-11-15T09:43:53.182157,cmp_history_13,variant_1,0.074,0.3678,0.297,46,1.0283
2025-11-15T09:43:53.182167,cmp_history_7,variant_2,0.0298,-0.0805,-0.048,45,0.4757
2025-11-15T09:43:53.182174,cmp_history_10,variant_3,0.0692,0.4924,0.4332,37,0.0335
2025-11-15T09:43:53.182182,cmp_history_11,variant_2,0.0154,-0.7589,-0.732,4,0.3669
2025-11-15T09:43:53.182189,cmp_history_14,variant_4,0.1275,-0.02,-0.0669,73,-0.1777
2025-11-15T09:43:53.182196,cmp_history_3,variant_3,0.0396,0.9407,0.938,6,0.0834
2025-11-15T09:43:53.182203,cmp_history_19,variant_1,0.1512,0.1943,0.1859,65,0.4892
2025-11-15T09:43:53.182212,cmp_history_3,variant_3,0.0305,0.1928,0.1496,67,0.3888
2025-11-15T09:43:53.182224,cmp_history_14,variant_3,0.049,0.2791,0.1886,41,0.3369
2025-11-15T09:43:53.182236,cmp_history_8,variant_3,0.0891,-0.389,-0.4427,22,0.6478
2025-11-15T09:43:53.182252,cmp_history_1,variant_3,0.0671,0.4685,0.4465,49,-0.3674
2025-11-15T09:43:53.182259,cmp_history_10,variant_3,0.029,0.7424,0.8245,40,0.4603
2025-11-15T09:43:53.182266,cmp_history_3,variant_4,0.0915,-0.9962,-0.9295,26,0.8684
2025-11-15T09:43:53.182273,cmp_history_17,variant_5,0.1074,-0.2024,-0.2015,27,-0.3747
2025-11-15T09:43:53.182280,cmp_history_12,variant_2,0.0088,0.2327,0.319,8,-0.2549
2025-11-15T09:43:53.182286,cmp_history_8,variant_4,0.0348,-0.9894,-1.0,49,0.5096
2025-11-15T09:43:53.182294,cmp_history_26,variant_3,0.1695,0.5331,0.509,20,-0.341
2025-11-15T09:43:53.182301,cmp_history_14,variant_2,0.0167,-0.2576,-0.2626,40,-0.2119
2025-11-15T09:43:53.182308,cmp_history_9,variant_2,0.0252,-0.9378,-1.0,15,0.6913
2025-11-15T09:43:53.182315,cmp_history_7,variant_1,0.0521,-0.9175,-0.8329,40,0.9592
2025-11-15T09:43:53.182322,cmp_history_26,variant_1,0.1312,0.9988,1.0,46,0.7013
2025-11-15T09:43:53.182329,cmp_history_13,variant_3,0.1066,0.7742,0.8276,43,0.6854
2025-11-15T09:43:53.182336,cmp_history_19,variant_5,0.009,-0.275,-0.2625,41,0.079
2025-11-15T09:43:53.182342,cmp_history_7,variant_5,0.0777,0.7405,0.8387,51,0.3822
2025-11-15T09:43:53.182349,cmp_history_12,variant_2,0.11,-0.2326,-0.2009,4,0.0157
2025-11-15T09:43:53.182358,cmp_history_8,variant_4,0.1188,-0.9769,-0.9633,22,0.7042
2025-11-15T09:43:53.182367,cmp_history_11,variant_3,0.1322,-0.3058,-0.3754,30,-0.0536
2025-11-15T09:43:53.182379,cmp_history_18,variant_5,0.0122,0.2572,0.3018,64,-0.3687
2025-11-15T09:43:53.182392,cmp_history_17,variant_3,0.0674,0.3464,0.4439,50,0.5471
2025-11-15T09:43:53.182403,cmp_history_6,variant_3,0.0347,-0.5821,-0.5134,30,0.8432
2025-11-15T09:43:53.182415,cmp_history_23,variant_3,0.1487,0.241,0.2886,55,0.3559
2025-11-15T09:43:53.182427,cmp_history_20,variant_4,0.1505,-0.2562,-0.3168,24,0.3416
2025-11-15T09:43:53.182439,cmp_history_25,variant_4,0.0376,0.4168,0.4167,55,0.432
2025-11-15T09:43:53.182452,cmp_history_28,variant_3,0.1402,0.1196,0.0815,52,-0.3513
2025-11-15T09:43:53.182463,cmp_history_16,variant_1,0.1024,0.0917,0.1528,20,0.6672
2025-11-15T09:43:53.182476,cmp_history_21,variant_1,0.0718,-0.1519,-0.1859,26,-0.2352
2025-11-15T09:43:53.182485,cmp_history_22,variant_2,0.1466,-0.8669,-0.9506,27,0.9395
2025-11-15T09:43:53.182496,cmp_history_24,variant_5,0.1281,0.9993,1.0,5,0.6463
2025-11-15T09:43:53.182502,cmp_history_28,variant_1,0.0154,-0.3587,-0.3051,80,0.0963
2025-11-15T09:43:53.182510,cmp_history_23,variant_2,0.1702,-0.1314,-0.1591,18,1.0455
2025-11-15T09:43:53.182517,cmp_history_2,variant_4,0.0051,0.4355,0.489,51,0.3786
2025-11-15T09:43:53.182526,cmp_history_14,variant_4,0.0254,-0.0089,0.0872,4,1.0107
2025-11-15T09:43:53.182533,cmp_history_1,variant_1,0.056,0.9558,0.8791,21,0.8612
2025-11-15T09:43:53.182540,cmp_history_24,variant_1,0.062,0.1718,0.1516,33,0.328
2025-11-15T09:43:53.182547,cmp_history_12,variant_4,0.1752,-0.9754,-0.8891,71,-0.2805
2025-11-15T09:43:53.182553,cmp_history_25,variant_3,0.0378,0.2792,0.33,49,0.8883
